1 saved {'val_OrigRecLoss': 0.01181, 'val_FeatRecLoss': 0.00171, 'val_kl_Loss_Z': 1.31089, 'val_kl_Loss_FC': 0.00364}
1027 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.88835, 'val_kl_Loss_FC': 0.00027}
1028 saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.50915, 'val_kl_Loss_FC': 0.00048}
1029 saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.38176, 'val_kl_Loss_FC': 9e-05}
1030 not saved {'val_OrigRecLoss': 0.00078, 'val_FeatRecLoss': 0.00041, 'val_kl_Loss_Z': 3.17563, 'val_kl_Loss_FC': 0.00175}
1031 not saved {'val_OrigRecLoss': 0.00072, 'val_FeatRecLoss': 0.00035, 'val_kl_Loss_Z': 2.49523, 'val_kl_Loss_FC': 0.0001}
1032 not saved {'val_OrigRecLoss': 0.00071, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.36264, 'val_kl_Loss_FC': 0.00039}
1033 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.52749, 'val_kl_Loss_FC': 0.00011}
1034 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.17301, 'val_kl_Loss_FC': 0.00011}
1035 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.36248, 'val_kl_Loss_FC': 0.00018}
1036 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.88669, 'val_kl_Loss_FC': 9e-05}
1037 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.34729, 'val_kl_Loss_FC': 0.00013}
1038 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.27411, 'val_kl_Loss_FC': 0.00037}
1039 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.5624, 'val_kl_Loss_FC': 0.00017}
1040 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.85072, 'val_kl_Loss_FC': 0.00024}
1041 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.62503, 'val_kl_Loss_FC': 0.00025}
1042 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.49146, 'val_kl_Loss_FC': 0.00011}
1043 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.14445, 'val_kl_Loss_FC': 0.00011}
1044 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.18414, 'val_kl_Loss_FC': 0.00041}
1045 saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.51074, 'val_kl_Loss_FC': 0.00029}
1046 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.38503, 'val_kl_Loss_FC': 0.00017}
1047 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.69281, 'val_kl_Loss_FC': 0.0001}
1048 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.16828, 'val_kl_Loss_FC': 0.00029}
1049 saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.6014, 'val_kl_Loss_FC': 0.00019}
1050 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.69449, 'val_kl_Loss_FC': 0.00057}
1051 saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.31775, 'val_kl_Loss_FC': 9e-05}
1052 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.16158, 'val_kl_Loss_FC': 0.00048}
1053 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00034, 'val_kl_Loss_Z': 2.3069, 'val_kl_Loss_FC': 0.00017}
1054 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.84663, 'val_kl_Loss_FC': 0.0001}
1055 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.29983, 'val_kl_Loss_FC': 0.00013}
1056 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.08527, 'val_kl_Loss_FC': 0.00014}
1057 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.8752, 'val_kl_Loss_FC': 0.00012}
1058 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.23474, 'val_kl_Loss_FC': 0.0004}
1059 saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.47839, 'val_kl_Loss_FC': 0.00035}
1060 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.34515, 'val_kl_Loss_FC': 0.00024}
1061 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.55778, 'val_kl_Loss_FC': 0.00022}
1062 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.53515, 'val_kl_Loss_FC': 0.00042}
1063 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.28193, 'val_kl_Loss_FC': 0.00053}
1064 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.21286, 'val_kl_Loss_FC': 0.00036}
1065 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.18193, 'val_kl_Loss_FC': 0.00012}
1066 not saved {'val_OrigRecLoss': 0.00073, 'val_FeatRecLoss': 0.00037, 'val_kl_Loss_Z': 2.87252, 'val_kl_Loss_FC': 0.00019}
1067 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.75066, 'val_kl_Loss_FC': 0.00053}
1068 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00035, 'val_kl_Loss_Z': 2.24793, 'val_kl_Loss_FC': 0.00026}
1069 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.46566, 'val_kl_Loss_FC': 0.00013}
1070 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 3.00492, 'val_kl_Loss_FC': 0.0003}
1071 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.417, 'val_kl_Loss_FC': 0.00014}
1072 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.84096, 'val_kl_Loss_FC': 0.00053}
1073 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.32389, 'val_kl_Loss_FC': 0.00027}
1074 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.35138, 'val_kl_Loss_FC': 0.00037}
1075 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.18525, 'val_kl_Loss_FC': 0.00029}
1076 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.2516, 'val_kl_Loss_FC': 0.00031}
1077 saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.16364, 'val_kl_Loss_FC': 0.00017}
1078 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00036, 'val_kl_Loss_Z': 2.6803, 'val_kl_Loss_FC': 0.00016}
1079 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.82574, 'val_kl_Loss_FC': 0.00057}
1080 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.33689, 'val_kl_Loss_FC': 0.00015}
1081 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.71166, 'val_kl_Loss_FC': 0.00028}
1082 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.43569, 'val_kl_Loss_FC': 0.00012}
1083 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.04616, 'val_kl_Loss_FC': 0.00012}
1084 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.1177, 'val_kl_Loss_FC': 8e-05}
1085 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.40291, 'val_kl_Loss_FC': 0.00022}
1086 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.74075, 'val_kl_Loss_FC': 0.00034}
1087 saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.39271, 'val_kl_Loss_FC': 8e-05}
1088 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.29129, 'val_kl_Loss_FC': 0.00073}
1089 saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.47249, 'val_kl_Loss_FC': 0.00026}
1090 saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.43517, 'val_kl_Loss_FC': 9e-05}
1091 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.24824, 'val_kl_Loss_FC': 0.00023}
1092 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.59709, 'val_kl_Loss_FC': 0.00029}
1093 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.35915, 'val_kl_Loss_FC': 0.00029}
1094 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.26292, 'val_kl_Loss_FC': 0.00012}
1095 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.01589, 'val_kl_Loss_FC': 0.0005}
1096 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.36089, 'val_kl_Loss_FC': 0.00011}
1097 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.03359, 'val_kl_Loss_FC': 0.00028}
1098 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.48016, 'val_kl_Loss_FC': 0.00011}
1099 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.1132, 'val_kl_Loss_FC': 0.00047}
1100 saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.40259, 'val_kl_Loss_FC': 0.0002}
1101 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.54233, 'val_kl_Loss_FC': 0.00024}
1102 saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.42143, 'val_kl_Loss_FC': 0.00025}
1103 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.35372, 'val_kl_Loss_FC': 0.0003}
1104 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.2038, 'val_kl_Loss_FC': 0.00018}
1105 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.48714, 'val_kl_Loss_FC': 0.00036}
1106 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.16367, 'val_kl_Loss_FC': 0.00067}
1107 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.18558, 'val_kl_Loss_FC': 0.00026}
1108 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.23587, 'val_kl_Loss_FC': 0.00055}
1109 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.13204, 'val_kl_Loss_FC': 0.00012}
1110 not saved {'val_OrigRecLoss': 0.0007, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.842, 'val_kl_Loss_FC': 0.0001}
1111 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.13469, 'val_kl_Loss_FC': 0.00045}
1112 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.38294, 'val_kl_Loss_FC': 0.00049}
1113 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.30429, 'val_kl_Loss_FC': 9e-05}
1114 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.14638, 'val_kl_Loss_FC': 0.00011}
1115 not saved {'val_OrigRecLoss': 0.0007, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.1722, 'val_kl_Loss_FC': 0.00011}
1116 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.19953, 'val_kl_Loss_FC': 0.00015}
1117 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.0373, 'val_kl_Loss_FC': 0.00026}
1118 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.50301, 'val_kl_Loss_FC': 0.00027}
1119 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.4383, 'val_kl_Loss_FC': 0.0004}
1120 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.28456, 'val_kl_Loss_FC': 0.00013}
1121 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.90273, 'val_kl_Loss_FC': 0.00036}
1122 saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.29132, 'val_kl_Loss_FC': 0.00033}
1123 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.22036, 'val_kl_Loss_FC': 0.0005}
1124 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.15227, 'val_kl_Loss_FC': 0.00055}
1125 saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.12572, 'val_kl_Loss_FC': 0.00049}
1126 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.05838, 'val_kl_Loss_FC': 0.00024}
1127 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.26673, 'val_kl_Loss_FC': 0.00033}
1128 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.0986, 'val_kl_Loss_FC': 0.00029}
1129 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.167, 'val_kl_Loss_FC': 0.00044}
1130 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.09535, 'val_kl_Loss_FC': 0.0003}
1131 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.10433, 'val_kl_Loss_FC': 0.00017}
1132 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.53322, 'val_kl_Loss_FC': 8e-05}
1133 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.08187, 'val_kl_Loss_FC': 0.00082}
1134 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.39968, 'val_kl_Loss_FC': 9e-05}
1135 not saved {'val_OrigRecLoss': 0.00069, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.10253, 'val_kl_Loss_FC': 0.00104}
1136 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.38792, 'val_kl_Loss_FC': 0.00013}
1137 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.88109, 'val_kl_Loss_FC': 0.00077}
1138 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00034, 'val_kl_Loss_Z': 2.38091, 'val_kl_Loss_FC': 0.00012}
1139 not saved {'val_OrigRecLoss': 0.00072, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.92964, 'val_kl_Loss_FC': 0.00011}
1140 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.14317, 'val_kl_Loss_FC': 0.00011}
1141 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.22585, 'val_kl_Loss_FC': 0.00029}
1142 saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.48909, 'val_kl_Loss_FC': 0.00028}
1143 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.37833, 'val_kl_Loss_FC': 0.00012}
1144 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.87862, 'val_kl_Loss_FC': 0.00011}
1145 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.04874, 'val_kl_Loss_FC': 0.00031}
1146 saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.39413, 'val_kl_Loss_FC': 0.00022}
1147 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.46209, 'val_kl_Loss_FC': 0.00044}
1148 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.24179, 'val_kl_Loss_FC': 0.00051}
1149 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.12313, 'val_kl_Loss_FC': 0.00071}
1150 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.07704, 'val_kl_Loss_FC': 0.00048}
1151 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.09499, 'val_kl_Loss_FC': 0.00039}
1152 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.06593, 'val_kl_Loss_FC': 0.00043}
1153 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.07709, 'val_kl_Loss_FC': 0.0002}
1154 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.31532, 'val_kl_Loss_FC': 0.00047}
1155 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.13176, 'val_kl_Loss_FC': 0.00033}
1156 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.07179, 'val_kl_Loss_FC': 0.00015}
1157 not saved {'val_OrigRecLoss': 0.00068, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.59458, 'val_kl_Loss_FC': 0.00017}
1158 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.6004, 'val_kl_Loss_FC': 0.00018}
1159 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.65415, 'val_kl_Loss_FC': 0.00024}
1160 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.40497, 'val_kl_Loss_FC': 0.0001}
1161 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 3.11173, 'val_kl_Loss_FC': 0.00014}
1162 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.81783, 'val_kl_Loss_FC': 0.00013}
1163 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 3.01159, 'val_kl_Loss_FC': 0.00014}
1164 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.93658, 'val_kl_Loss_FC': 0.00033}
1165 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.39863, 'val_kl_Loss_FC': 0.00028}
1166 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.27844, 'val_kl_Loss_FC': 9e-05}
1167 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00028, 'val_kl_Loss_Z': 3.14083, 'val_kl_Loss_FC': 0.00053}
1168 saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.40683, 'val_kl_Loss_FC': 0.00039}
1169 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.20123, 'val_kl_Loss_FC': 0.00098}
1170 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.11587, 'val_kl_Loss_FC': 0.00016}
1171 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.56902, 'val_kl_Loss_FC': 0.00031}
1172 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.17428, 'val_kl_Loss_FC': 0.00024}
1173 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.23459, 'val_kl_Loss_FC': 0.00033}
1174 saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.11566, 'val_kl_Loss_FC': 0.00012}
1175 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.83525, 'val_kl_Loss_FC': 0.00031}
1176 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.2259, 'val_kl_Loss_FC': 0.00012}
1177 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.88173, 'val_kl_Loss_FC': 0.00047}
1178 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.25783, 'val_kl_Loss_FC': 0.00061}
1179 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 2.16651, 'val_kl_Loss_FC': 0.00012}
1180 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.76886, 'val_kl_Loss_FC': 0.0002}
1181 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.48549, 'val_kl_Loss_FC': 0.00011}
1182 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 3.06913, 'val_kl_Loss_FC': 9e-05}
1183 not saved {'val_OrigRecLoss': 0.00067, 'val_FeatRecLoss': 0.0003, 'val_kl_Loss_Z': 3.20701, 'val_kl_Loss_FC': 0.00012}
1184 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00034, 'val_kl_Loss_Z': 3.1139, 'val_kl_Loss_FC': 0.00037}
1185 not saved {'val_OrigRecLoss': 0.00065, 'val_FeatRecLoss': 0.00032, 'val_kl_Loss_Z': 2.44014, 'val_kl_Loss_FC': 0.00067}
1186 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00031, 'val_kl_Loss_Z': 2.23086, 'val_kl_Loss_FC': 0.00011}
1187 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00029, 'val_kl_Loss_Z': 2.93349, 'val_kl_Loss_FC': 0.00012}
1188 not saved {'val_OrigRecLoss': 0.00066, 'val_FeatRecLoss': 0.00034, 'val_kl_Loss_Z': 3.08606, 'val_kl_Loss_FC': 0.00071}
1189 not saved {'val_OrigRecLoss': 0.00064, 'val_FeatRecLoss': 0.00033, 'val_kl_Loss_Z': 2.401, 'val_kl_Loss_FC': 0.00063}
