1 saved {'val_OrigRecLoss': 0.01179, 'val_FeatRecLoss': 0.00228, 'val_kl_Loss_Z': 1.02248, 'val_kl_Loss_FC': 0.0014, 'val_kl_Loss_TC': 0.00777, 'val_kl_Loss_DTC': 0.14384}
223 not saved {'val_OrigRecLoss': 0.00206, 'val_FeatRecLoss': 0.00145, 'val_kl_Loss_Z': 0.2237, 'val_kl_Loss_FC': 0.02289, 'val_kl_Loss_TC': 4e-05, 'val_kl_Loss_DTC': 0.00109}
224 not saved {'val_OrigRecLoss': 0.00227, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.2148, 'val_kl_Loss_FC': 0.0459, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00138}
225 not saved {'val_OrigRecLoss': 0.00216, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.22219, 'val_kl_Loss_FC': 0.04552, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00105}
226 not saved {'val_OrigRecLoss': 0.00214, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.22539, 'val_kl_Loss_FC': 0.04461, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00108}
227 not saved {'val_OrigRecLoss': 0.00216, 'val_FeatRecLoss': 0.00116, 'val_kl_Loss_Z': 0.20667, 'val_kl_Loss_FC': 0.04433, 'val_kl_Loss_TC': 0.00041, 'val_kl_Loss_DTC': 0.0014}
228 not saved {'val_OrigRecLoss': 0.00205, 'val_FeatRecLoss': 0.00145, 'val_kl_Loss_Z': 0.21021, 'val_kl_Loss_FC': 0.02534, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.0014}
229 not saved {'val_OrigRecLoss': 0.00213, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.20352, 'val_kl_Loss_FC': 0.04186, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00115}
230 not saved {'val_OrigRecLoss': 0.00218, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.21622, 'val_kl_Loss_FC': 0.03599, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00105}
231 not saved {'val_OrigRecLoss': 0.00224, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.23337, 'val_kl_Loss_FC': 0.04395, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00091}
232 not saved {'val_OrigRecLoss': 0.00216, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.21107, 'val_kl_Loss_FC': 0.04767, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00132}
233 not saved {'val_OrigRecLoss': 0.00216, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.20628, 'val_kl_Loss_FC': 0.04475, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.00092}
234 not saved {'val_OrigRecLoss': 0.00211, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.1963, 'val_kl_Loss_FC': 0.03343, 'val_kl_Loss_TC': 0.00058, 'val_kl_Loss_DTC': 0.00225}
235 not saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00145, 'val_kl_Loss_Z': 0.18794, 'val_kl_Loss_FC': 0.02436, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00173}
236 not saved {'val_OrigRecLoss': 0.00225, 'val_FeatRecLoss': 0.00116, 'val_kl_Loss_Z': 0.20647, 'val_kl_Loss_FC': 0.04284, 'val_kl_Loss_TC': 0.00093, 'val_kl_Loss_DTC': 0.00099}
237 saved {'val_OrigRecLoss': 0.00191, 'val_FeatRecLoss': 0.00189, 'val_kl_Loss_Z': 0.14937, 'val_kl_Loss_FC': 0.00459, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00525}
238 not saved {'val_OrigRecLoss': 0.00213, 'val_FeatRecLoss': 0.00116, 'val_kl_Loss_Z': 0.21187, 'val_kl_Loss_FC': 0.04416, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00202}
239 not saved {'val_OrigRecLoss': 0.00206, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.19534, 'val_kl_Loss_FC': 0.04008, 'val_kl_Loss_TC': 0.00032, 'val_kl_Loss_DTC': 0.00105}
240 not saved {'val_OrigRecLoss': 0.00213, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.24213, 'val_kl_Loss_FC': 0.04097, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00135}
241 not saved {'val_OrigRecLoss': 0.00211, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.19205, 'val_kl_Loss_FC': 0.04249, 'val_kl_Loss_TC': 0.00074, 'val_kl_Loss_DTC': 0.00111}
242 not saved {'val_OrigRecLoss': 0.00195, 'val_FeatRecLoss': 0.00172, 'val_kl_Loss_Z': 0.16713, 'val_kl_Loss_FC': 0.01088, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.00181}
243 not saved {'val_OrigRecLoss': 0.00213, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.19253, 'val_kl_Loss_FC': 0.04514, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00097}
244 not saved {'val_OrigRecLoss': 0.00212, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.19531, 'val_kl_Loss_FC': 0.03947, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00273}
245 not saved {'val_OrigRecLoss': 0.00211, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.22578, 'val_kl_Loss_FC': 0.04875, 'val_kl_Loss_TC': 0.0002, 'val_kl_Loss_DTC': 0.00139}
246 not saved {'val_OrigRecLoss': 0.00214, 'val_FeatRecLoss': 0.00105, 'val_kl_Loss_Z': 0.26559, 'val_kl_Loss_FC': 0.05114, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00112}
247 not saved {'val_OrigRecLoss': 0.00219, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.21072, 'val_kl_Loss_FC': 0.03975, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.00101}
248 not saved {'val_OrigRecLoss': 0.00217, 'val_FeatRecLoss': 0.00105, 'val_kl_Loss_Z': 0.27257, 'val_kl_Loss_FC': 0.04933, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00107}
249 not saved {'val_OrigRecLoss': 0.00218, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.21425, 'val_kl_Loss_FC': 0.04498, 'val_kl_Loss_TC': 0.00065, 'val_kl_Loss_DTC': 0.00102}
250 not saved {'val_OrigRecLoss': 0.00192, 'val_FeatRecLoss': 0.00171, 'val_kl_Loss_Z': 0.1644, 'val_kl_Loss_FC': 0.01141, 'val_kl_Loss_TC': 0.00023, 'val_kl_Loss_DTC': 0.00316}
251 not saved {'val_OrigRecLoss': 0.00207, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.23824, 'val_kl_Loss_FC': 0.04062, 'val_kl_Loss_TC': 0.00055, 'val_kl_Loss_DTC': 0.00153}
252 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00144, 'val_kl_Loss_Z': 0.18307, 'val_kl_Loss_FC': 0.02369, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00108}
253 not saved {'val_OrigRecLoss': 0.0021, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.24015, 'val_kl_Loss_FC': 0.03953, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00183}
254 not saved {'val_OrigRecLoss': 0.00209, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.22123, 'val_kl_Loss_FC': 0.04346, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.00121}
255 not saved {'val_OrigRecLoss': 0.00208, 'val_FeatRecLoss': 0.00126, 'val_kl_Loss_Z': 0.26537, 'val_kl_Loss_FC': 0.03666, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00172}
256 not saved {'val_OrigRecLoss': 0.00207, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.21693, 'val_kl_Loss_FC': 0.04134, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.0011}
257 not saved {'val_OrigRecLoss': 0.00211, 'val_FeatRecLoss': 0.00109, 'val_kl_Loss_Z': 0.2122, 'val_kl_Loss_FC': 0.04982, 'val_kl_Loss_TC': 0.00029, 'val_kl_Loss_DTC': 0.00134}
258 not saved {'val_OrigRecLoss': 0.00203, 'val_FeatRecLoss': 0.00116, 'val_kl_Loss_Z': 0.18416, 'val_kl_Loss_FC': 0.04437, 'val_kl_Loss_TC': 0.00067, 'val_kl_Loss_DTC': 0.00234}
259 not saved {'val_OrigRecLoss': 0.00195, 'val_FeatRecLoss': 0.00156, 'val_kl_Loss_Z': 0.16738, 'val_kl_Loss_FC': 0.01556, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00191}
260 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.21812, 'val_kl_Loss_FC': 0.04097, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.0009}
261 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.18711, 'val_kl_Loss_FC': 0.02838, 'val_kl_Loss_TC': 0.00069, 'val_kl_Loss_DTC': 0.00156}
262 not saved {'val_OrigRecLoss': 0.00196, 'val_FeatRecLoss': 0.00153, 'val_kl_Loss_Z': 0.1687, 'val_kl_Loss_FC': 0.01758, 'val_kl_Loss_TC': 0.00053, 'val_kl_Loss_DTC': 0.00118}
263 not saved {'val_OrigRecLoss': 0.00201, 'val_FeatRecLoss': 0.00125, 'val_kl_Loss_Z': 0.1801, 'val_kl_Loss_FC': 0.03431, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00181}
264 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.20374, 'val_kl_Loss_FC': 0.04503, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00116}
265 not saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00142, 'val_kl_Loss_Z': 0.18018, 'val_kl_Loss_FC': 0.03087, 'val_kl_Loss_TC': 0.00016, 'val_kl_Loss_DTC': 0.00272}
266 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.20679, 'val_kl_Loss_FC': 0.03966, 'val_kl_Loss_TC': 0.00052, 'val_kl_Loss_DTC': 0.00254}
267 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00134, 'val_kl_Loss_Z': 0.23926, 'val_kl_Loss_FC': 0.02811, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.0025}
268 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00116, 'val_kl_Loss_Z': 0.21854, 'val_kl_Loss_FC': 0.04644, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.00141}
269 not saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00138, 'val_kl_Loss_Z': 0.18665, 'val_kl_Loss_FC': 0.02612, 'val_kl_Loss_TC': 4e-05, 'val_kl_Loss_DTC': 0.00084}
270 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.2004, 'val_kl_Loss_FC': 0.04225, 'val_kl_Loss_TC': 0.00025, 'val_kl_Loss_DTC': 0.00132}
271 not saved {'val_OrigRecLoss': 0.0021, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.26249, 'val_kl_Loss_FC': 0.04241, 'val_kl_Loss_TC': 0.0005, 'val_kl_Loss_DTC': 0.0016}
272 not saved {'val_OrigRecLoss': 0.00196, 'val_FeatRecLoss': 0.00146, 'val_kl_Loss_Z': 0.19104, 'val_kl_Loss_FC': 0.02235, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00102}
273 not saved {'val_OrigRecLoss': 0.00209, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.18948, 'val_kl_Loss_FC': 0.04125, 'val_kl_Loss_TC': 0.0007, 'val_kl_Loss_DTC': 0.00125}
274 saved {'val_OrigRecLoss': 0.00189, 'val_FeatRecLoss': 0.00161, 'val_kl_Loss_Z': 0.17056, 'val_kl_Loss_FC': 0.01373, 'val_kl_Loss_TC': 0.00025, 'val_kl_Loss_DTC': 0.00165}
275 not saved {'val_OrigRecLoss': 0.00207, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.19489, 'val_kl_Loss_FC': 0.0425, 'val_kl_Loss_TC': 0.00044, 'val_kl_Loss_DTC': 0.00256}
276 not saved {'val_OrigRecLoss': 0.00195, 'val_FeatRecLoss': 0.00139, 'val_kl_Loss_Z': 0.18743, 'val_kl_Loss_FC': 0.02646, 'val_kl_Loss_TC': 0.00037, 'val_kl_Loss_DTC': 0.00163}
277 not saved {'val_OrigRecLoss': 0.00205, 'val_FeatRecLoss': 0.00119, 'val_kl_Loss_Z': 0.21189, 'val_kl_Loss_FC': 0.0426, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00108}
278 not saved {'val_OrigRecLoss': 0.00212, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.23015, 'val_kl_Loss_FC': 0.04415, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00121}
279 not saved {'val_OrigRecLoss': 0.00208, 'val_FeatRecLoss': 0.00103, 'val_kl_Loss_Z': 0.25545, 'val_kl_Loss_FC': 0.05177, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00231}
280 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00116, 'val_kl_Loss_Z': 0.20214, 'val_kl_Loss_FC': 0.04345, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00139}
281 not saved {'val_OrigRecLoss': 0.00205, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.21161, 'val_kl_Loss_FC': 0.04428, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00134}
282 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.00117, 'val_kl_Loss_Z': 0.1834, 'val_kl_Loss_FC': 0.04297, 'val_kl_Loss_TC': 0.00088, 'val_kl_Loss_DTC': 0.00165}
283 saved {'val_OrigRecLoss': 0.00188, 'val_FeatRecLoss': 0.00177, 'val_kl_Loss_Z': 0.15301, 'val_kl_Loss_FC': 0.00773, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00378}
284 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00117, 'val_kl_Loss_Z': 0.53908, 'val_kl_Loss_FC': 0.04387, 'val_kl_Loss_TC': 0.00076, 'val_kl_Loss_DTC': 0.00091}
285 saved {'val_OrigRecLoss': 0.00187, 'val_FeatRecLoss': 0.00165, 'val_kl_Loss_Z': 0.21218, 'val_kl_Loss_FC': 0.01239, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00133}
286 not saved {'val_OrigRecLoss': 0.00206, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.23339, 'val_kl_Loss_FC': 0.04199, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00076}
287 not saved {'val_OrigRecLoss': 0.0021, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.26563, 'val_kl_Loss_FC': 0.04159, 'val_kl_Loss_TC': 0.00018, 'val_kl_Loss_DTC': 0.00216}
288 not saved {'val_OrigRecLoss': 0.00199, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.23842, 'val_kl_Loss_FC': 0.04059, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00135}
289 not saved {'val_OrigRecLoss': 0.00202, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.20769, 'val_kl_Loss_FC': 0.04447, 'val_kl_Loss_TC': 0.00055, 'val_kl_Loss_DTC': 0.00112}
290 not saved {'val_OrigRecLoss': 0.0019, 'val_FeatRecLoss': 0.00149, 'val_kl_Loss_Z': 0.16626, 'val_kl_Loss_FC': 0.02069, 'val_kl_Loss_TC': 4e-05, 'val_kl_Loss_DTC': 0.00386}
291 not saved {'val_OrigRecLoss': 0.00205, 'val_FeatRecLoss': 0.00108, 'val_kl_Loss_Z': 0.20153, 'val_kl_Loss_FC': 0.04942, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00089}
292 not saved {'val_OrigRecLoss': 0.00206, 'val_FeatRecLoss': 0.00107, 'val_kl_Loss_Z': 0.20729, 'val_kl_Loss_FC': 0.04905, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.00093}
293 not saved {'val_OrigRecLoss': 0.00203, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.20004, 'val_kl_Loss_FC': 0.04363, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.00096}
294 not saved {'val_OrigRecLoss': 0.00218, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.19579, 'val_kl_Loss_FC': 0.04141, 'val_kl_Loss_TC': 0.00066, 'val_kl_Loss_DTC': 0.00134}
295 saved {'val_OrigRecLoss': 0.00184, 'val_FeatRecLoss': 0.00161, 'val_kl_Loss_Z': 0.15276, 'val_kl_Loss_FC': 0.01442, 'val_kl_Loss_TC': 0.00036, 'val_kl_Loss_DTC': 0.00352}
296 not saved {'val_OrigRecLoss': 0.00207, 'val_FeatRecLoss': 0.00109, 'val_kl_Loss_Z': 0.2401, 'val_kl_Loss_FC': 0.0467, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00155}
297 not saved {'val_OrigRecLoss': 0.00199, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.21289, 'val_kl_Loss_FC': 0.03878, 'val_kl_Loss_TC': 0.00037, 'val_kl_Loss_DTC': 0.0008}
298 not saved {'val_OrigRecLoss': 0.00212, 'val_FeatRecLoss': 0.00104, 'val_kl_Loss_Z': 0.2198, 'val_kl_Loss_FC': 0.05031, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00122}
299 not saved {'val_OrigRecLoss': 0.00208, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.39505, 'val_kl_Loss_FC': 0.04524, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00241}
300 not saved {'val_OrigRecLoss': 0.00209, 'val_FeatRecLoss': 0.00099, 'val_kl_Loss_Z': 0.19101, 'val_kl_Loss_FC': 0.05329, 'val_kl_Loss_TC': 0.00018, 'val_kl_Loss_DTC': 0.00111}
301 not saved {'val_OrigRecLoss': 0.00208, 'val_FeatRecLoss': 0.00105, 'val_kl_Loss_Z': 0.19632, 'val_kl_Loss_FC': 0.04992, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00084}
302 not saved {'val_OrigRecLoss': 0.00198, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.21243, 'val_kl_Loss_FC': 0.04738, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.0013}
303 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.20841, 'val_kl_Loss_FC': 0.04448, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00108}
304 not saved {'val_OrigRecLoss': 0.00198, 'val_FeatRecLoss': 0.0011, 'val_kl_Loss_Z': 0.25694, 'val_kl_Loss_FC': 0.048, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00095}
305 not saved {'val_OrigRecLoss': 0.00201, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.20897, 'val_kl_Loss_FC': 0.04593, 'val_kl_Loss_TC': 0.00052, 'val_kl_Loss_DTC': 0.00124}
306 not saved {'val_OrigRecLoss': 0.00185, 'val_FeatRecLoss': 0.00145, 'val_kl_Loss_Z': 0.18776, 'val_kl_Loss_FC': 0.02272, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00127}
307 not saved {'val_OrigRecLoss': 0.00203, 'val_FeatRecLoss': 0.00111, 'val_kl_Loss_Z': 0.20818, 'val_kl_Loss_FC': 0.04519, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.001}
308 not saved {'val_OrigRecLoss': 0.00196, 'val_FeatRecLoss': 0.00123, 'val_kl_Loss_Z': 0.18165, 'val_kl_Loss_FC': 0.03734, 'val_kl_Loss_TC': 0.00051, 'val_kl_Loss_DTC': 0.00126}
309 not saved {'val_OrigRecLoss': 0.0019, 'val_FeatRecLoss': 0.00131, 'val_kl_Loss_Z': 0.1858, 'val_kl_Loss_FC': 0.03037, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.00119}
310 not saved {'val_OrigRecLoss': 0.00199, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.19701, 'val_kl_Loss_FC': 0.04066, 'val_kl_Loss_TC': 4e-05, 'val_kl_Loss_DTC': 0.00118}
311 not saved {'val_OrigRecLoss': 0.00199, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.1982, 'val_kl_Loss_FC': 0.03984, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00118}
312 not saved {'val_OrigRecLoss': 0.00198, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.18365, 'val_kl_Loss_FC': 0.03698, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00103}
313 not saved {'val_OrigRecLoss': 0.00199, 'val_FeatRecLoss': 0.00106, 'val_kl_Loss_Z': 0.214, 'val_kl_Loss_FC': 0.05054, 'val_kl_Loss_TC': 0.00017, 'val_kl_Loss_DTC': 0.00075}
314 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.0011, 'val_kl_Loss_Z': 0.22655, 'val_kl_Loss_FC': 0.04605, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00091}
315 not saved {'val_OrigRecLoss': 0.00203, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.1794, 'val_kl_Loss_FC': 0.04302, 'val_kl_Loss_TC': 0.0003, 'val_kl_Loss_DTC': 0.00184}
316 not saved {'val_OrigRecLoss': 0.00198, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.22647, 'val_kl_Loss_FC': 0.04359, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00119}
317 not saved {'val_OrigRecLoss': 0.00189, 'val_FeatRecLoss': 0.00122, 'val_kl_Loss_Z': 0.21549, 'val_kl_Loss_FC': 0.04294, 'val_kl_Loss_TC': 0.001, 'val_kl_Loss_DTC': 0.00096}
318 saved {'val_OrigRecLoss': 0.00179, 'val_FeatRecLoss': 0.00183, 'val_kl_Loss_Z': 0.13978, 'val_kl_Loss_FC': 0.00659, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00618}
319 not saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.22743, 'val_kl_Loss_FC': 0.03971, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.00127}
320 not saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00121, 'val_kl_Loss_Z': 0.18474, 'val_kl_Loss_FC': 0.03954, 'val_kl_Loss_TC': 0.00027, 'val_kl_Loss_DTC': 0.00123}
321 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.20053, 'val_kl_Loss_FC': 0.04438, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00225}
322 not saved {'val_OrigRecLoss': 0.00195, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.1892, 'val_kl_Loss_FC': 0.05052, 'val_kl_Loss_TC': 0.00022, 'val_kl_Loss_DTC': 0.00116}
323 not saved {'val_OrigRecLoss': 0.00199, 'val_FeatRecLoss': 0.00107, 'val_kl_Loss_Z': 0.18858, 'val_kl_Loss_FC': 0.04789, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00152}
324 not saved {'val_OrigRecLoss': 0.00204, 'val_FeatRecLoss': 0.00098, 'val_kl_Loss_Z': 0.18521, 'val_kl_Loss_FC': 0.05489, 'val_kl_Loss_TC': 0.0002, 'val_kl_Loss_DTC': 0.00114}
325 not saved {'val_OrigRecLoss': 0.00194, 'val_FeatRecLoss': 0.00113, 'val_kl_Loss_Z': 0.25247, 'val_kl_Loss_FC': 0.04562, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00113}
326 not saved {'val_OrigRecLoss': 0.002, 'val_FeatRecLoss': 0.00114, 'val_kl_Loss_Z': 0.22466, 'val_kl_Loss_FC': 0.04472, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.00161}
327 not saved {'val_OrigRecLoss': 0.00187, 'val_FeatRecLoss': 0.00133, 'val_kl_Loss_Z': 0.17544, 'val_kl_Loss_FC': 0.03067, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00225}
328 not saved {'val_OrigRecLoss': 0.00205, 'val_FeatRecLoss': 0.0011, 'val_kl_Loss_Z': 0.18878, 'val_kl_Loss_FC': 0.04556, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00131}
329 not saved {'val_OrigRecLoss': 0.00197, 'val_FeatRecLoss': 0.00107, 'val_kl_Loss_Z': 0.18708, 'val_kl_Loss_FC': 0.04982, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00163}
330 not saved {'val_OrigRecLoss': 0.00195, 'val_FeatRecLoss': 0.00118, 'val_kl_Loss_Z': 0.19248, 'val_kl_Loss_FC': 0.0423, 'val_kl_Loss_TC': 0.00029, 'val_kl_Loss_DTC': 0.00146}
331 not saved {'val_OrigRecLoss': 0.00195, 'val_FeatRecLoss': 0.00112, 'val_kl_Loss_Z': 0.25038, 'val_kl_Loss_FC': 0.04758, 'val_kl_Loss_TC': 0.00036, 'val_kl_Loss_DTC': 0.00099}
332 not saved {'val_OrigRecLoss': 0.00192, 'val_FeatRecLoss': 0.00124, 'val_kl_Loss_Z': 0.22682, 'val_kl_Loss_FC': 0.03724, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.0008}
333 not saved {'val_OrigRecLoss': 0.00198, 'val_FeatRecLoss': 0.00115, 'val_kl_Loss_Z': 0.19339, 'val_kl_Loss_FC': 0.04263, 'val_kl_Loss_TC': 0.00022, 'val_kl_Loss_DTC': 0.00139}
