1 saved {'val_OrigRecLoss': 0.01174, 'val_FeatRecLoss': 0.00324, 'val_kl_Loss_Z': 2.15851, 'val_kl_Loss_FC': 0.0004, 'val_kl_Loss_TC': 0.00536, 'val_kl_Loss_DTC': 0.01}
404 not saved {'val_OrigRecLoss': 0.00145, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.42349, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.00074, 'val_kl_Loss_DTC': 0.00086}
405 not saved {'val_OrigRecLoss': 0.00145, 'val_FeatRecLoss': 0.00052, 'val_kl_Loss_Z': 6.51691, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00086}
406 not saved {'val_OrigRecLoss': 0.00142, 'val_FeatRecLoss': 0.00052, 'val_kl_Loss_Z': 6.33535, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00125}
407 not saved {'val_OrigRecLoss': 0.00143, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.4249, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00071}
408 not saved {'val_OrigRecLoss': 0.00145, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.41798, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00189}
409 saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00052, 'val_kl_Loss_Z': 6.39154, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00096}
410 saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.46457, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00055, 'val_kl_Loss_DTC': 0.00067}
411 not saved {'val_OrigRecLoss': 0.00142, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.36571, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00042, 'val_kl_Loss_DTC': 0.00093}
412 not saved {'val_OrigRecLoss': 0.00146, 'val_FeatRecLoss': 0.00053, 'val_kl_Loss_Z': 6.35521, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00044}
413 saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00052, 'val_kl_Loss_Z': 6.47318, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00021, 'val_kl_Loss_DTC': 0.00081}
414 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.31232, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00048, 'val_kl_Loss_DTC': 0.00067}
415 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.31922, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00075}
416 saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.37861, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00078}
417 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.17705, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.00054, 'val_kl_Loss_DTC': 0.00089}
418 not saved {'val_OrigRecLoss': 0.00145, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.37158, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 0.00048, 'val_kl_Loss_DTC': 0.00161}
419 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00052, 'val_kl_Loss_Z': 6.37904, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00091}
420 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.40109, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 9e-05, 'val_kl_Loss_DTC': 0.00105}
421 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.4018, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00054}
422 saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.39929, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00131}
423 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.30765, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00096}
424 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.36728, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00117}
425 saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.24453, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.0014}
426 not saved {'val_OrigRecLoss': 0.00143, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.23727, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00036, 'val_kl_Loss_DTC': 0.00063}
427 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.27537, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00101, 'val_kl_Loss_DTC': 0.00176}
428 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.32642, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00073}
429 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.41311, 'val_kl_Loss_FC': 0.0002, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.00055}
430 not saved {'val_OrigRecLoss': 0.00144, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.30187, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.00189}
431 not saved {'val_OrigRecLoss': 0.00142, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.23037, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.0014}
432 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00051, 'val_kl_Loss_Z': 6.50438, 'val_kl_Loss_FC': 0.00016, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00076}
433 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.32494, 'val_kl_Loss_FC': 0.00018, 'val_kl_Loss_TC': 0.00045, 'val_kl_Loss_DTC': 0.00095}
434 not saved {'val_OrigRecLoss': 0.00145, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.24344, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00062, 'val_kl_Loss_DTC': 0.00158}
435 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.13592, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00048, 'val_kl_Loss_DTC': 0.00142}
436 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00052, 'val_kl_Loss_Z': 6.19446, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.00086}
437 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.31832, 'val_kl_Loss_FC': 0.00018, 'val_kl_Loss_TC': 0.00043, 'val_kl_Loss_DTC': 0.0011}
438 not saved {'val_OrigRecLoss': 0.00142, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.36413, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00053}
439 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.37386, 'val_kl_Loss_FC': 0.00018, 'val_kl_Loss_TC': 0.00031, 'val_kl_Loss_DTC': 0.00094}
440 not saved {'val_OrigRecLoss': 0.00145, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.2491, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00068}
441 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.26956, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.00134}
442 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.2047, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00061, 'val_kl_Loss_DTC': 0.00067}
443 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.27477, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00071}
444 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.25924, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00097, 'val_kl_Loss_DTC': 0.00099}
445 saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.27081, 'val_kl_Loss_FC': 0.00018, 'val_kl_Loss_TC': 2e-05, 'val_kl_Loss_DTC': 0.00143}
446 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.18459, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00066}
447 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.24642, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 4e-05, 'val_kl_Loss_DTC': 0.00091}
448 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.14659, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00136}
449 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.38728, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00042, 'val_kl_Loss_DTC': 0.00064}
450 saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.32073, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00036, 'val_kl_Loss_DTC': 0.00091}
451 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.31457, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00017, 'val_kl_Loss_DTC': 0.00146}
452 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.3027, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00079}
453 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.19628, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.0002, 'val_kl_Loss_DTC': 0.00059}
454 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.28985, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00083}
455 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.18029, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 7e-05, 'val_kl_Loss_DTC': 0.00096}
456 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.28178, 'val_kl_Loss_FC': 0.00016, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00085}
457 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.39478, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00136}
458 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.28512, 'val_kl_Loss_FC': 0.00022, 'val_kl_Loss_TC': 0.00013, 'val_kl_Loss_DTC': 0.00138}
459 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.25425, 'val_kl_Loss_FC': 0.00018, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00068}
460 not saved {'val_OrigRecLoss': 0.00142, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.28847, 'val_kl_Loss_FC': 0.00014, 'val_kl_Loss_TC': 0.00045, 'val_kl_Loss_DTC': 0.00098}
461 not saved {'val_OrigRecLoss': 0.00143, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.18323, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00205}
462 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.25121, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00023, 'val_kl_Loss_DTC': 0.00077}
463 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.25165, 'val_kl_Loss_FC': 0.00014, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00088}
464 saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.37558, 'val_kl_Loss_FC': 0.00019, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00119}
465 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.22092, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00022, 'val_kl_Loss_DTC': 0.00147}
466 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.21328, 'val_kl_Loss_FC': 0.0001, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00073}
467 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.14358, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.001}
468 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.10864, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00016, 'val_kl_Loss_DTC': 0.00074}
469 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.26453, 'val_kl_Loss_FC': 0.00017, 'val_kl_Loss_TC': 0.00064, 'val_kl_Loss_DTC': 0.00165}
470 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.16345, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.00178}
471 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.0005, 'val_kl_Loss_Z': 6.29569, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00025, 'val_kl_Loss_DTC': 0.00071}
472 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.17806, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00082}
473 saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.14493, 'val_kl_Loss_FC': 0.00017, 'val_kl_Loss_TC': 5e-05, 'val_kl_Loss_DTC': 0.00074}
474 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.11125, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00093}
475 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.18837, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.0008, 'val_kl_Loss_DTC': 0.00088}
476 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.15518, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.00099}
477 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.15788, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 0.00012, 'val_kl_Loss_DTC': 0.00105}
478 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.08314, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 0.00113, 'val_kl_Loss_DTC': 0.00056}
479 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.17395, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00024, 'val_kl_Loss_DTC': 0.00104}
480 not saved {'val_OrigRecLoss': 0.00139, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.17197, 'val_kl_Loss_FC': 0.00019, 'val_kl_Loss_TC': 0.00015, 'val_kl_Loss_DTC': 0.00083}
481 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.13324, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 0.00026, 'val_kl_Loss_DTC': 0.00092}
482 saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.18105, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 6e-05, 'val_kl_Loss_DTC': 0.00138}
483 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00049, 'val_kl_Loss_Z': 6.18397, 'val_kl_Loss_FC': 3e-05, 'val_kl_Loss_TC': 0.00019, 'val_kl_Loss_DTC': 0.00085}
484 saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.2093, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00041, 'val_kl_Loss_DTC': 0.00127}
485 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.19789, 'val_kl_Loss_FC': 0.00016, 'val_kl_Loss_TC': 0.0004, 'val_kl_Loss_DTC': 0.00076}
486 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.10289, 'val_kl_Loss_FC': 4e-05, 'val_kl_Loss_TC': 0.00044, 'val_kl_Loss_DTC': 0.00067}
487 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.07615, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.00127}
488 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 5.9996, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 0.00028, 'val_kl_Loss_DTC': 0.00141}
489 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.16929, 'val_kl_Loss_FC': 0.00014, 'val_kl_Loss_TC': 0.00041, 'val_kl_Loss_DTC': 0.00056}
490 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.09026, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00025, 'val_kl_Loss_DTC': 0.00086}
491 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.1654, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00029, 'val_kl_Loss_DTC': 0.00149}
492 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.1323, 'val_kl_Loss_FC': 5e-05, 'val_kl_Loss_TC': 0.00048, 'val_kl_Loss_DTC': 0.00061}
493 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.27265, 'val_kl_Loss_FC': 0.00014, 'val_kl_Loss_TC': 0.00011, 'val_kl_Loss_DTC': 0.00063}
494 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.1908, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00047, 'val_kl_Loss_DTC': 0.00069}
495 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.11776, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00088}
496 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.13985, 'val_kl_Loss_FC': 6e-05, 'val_kl_Loss_TC': 0.00035, 'val_kl_Loss_DTC': 0.00082}
497 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.04819, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00093}
498 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00046, 'val_kl_Loss_Z': 6.11834, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00054}
499 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.14891, 'val_kl_Loss_FC': 0.00012, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.0007}
500 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.19451, 'val_kl_Loss_FC': 0.00016, 'val_kl_Loss_TC': 0.00033, 'val_kl_Loss_DTC': 0.00079}
501 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.11292, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00038, 'val_kl_Loss_DTC': 0.00064}
502 not saved {'val_OrigRecLoss': 0.0014, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.07013, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00124}
503 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.13952, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00034, 'val_kl_Loss_DTC': 0.00073}
504 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 5.97939, 'val_kl_Loss_FC': 9e-05, 'val_kl_Loss_TC': 0.00058, 'val_kl_Loss_DTC': 0.0007}
505 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.0578, 'val_kl_Loss_FC': 0.00015, 'val_kl_Loss_TC': 0.00048, 'val_kl_Loss_DTC': 0.0012}
506 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.01493, 'val_kl_Loss_FC': 0.00013, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00071}
507 not saved {'val_OrigRecLoss': 0.00141, 'val_FeatRecLoss': 0.00046, 'val_kl_Loss_Z': 6.00277, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 3e-05, 'val_kl_Loss_DTC': 0.00069}
508 not saved {'val_OrigRecLoss': 0.00138, 'val_FeatRecLoss': 0.00048, 'val_kl_Loss_Z': 6.08902, 'val_kl_Loss_FC': 7e-05, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00102}
509 saved {'val_OrigRecLoss': 0.00132, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.05127, 'val_kl_Loss_FC': 0.00011, 'val_kl_Loss_TC': 8e-05, 'val_kl_Loss_DTC': 0.0008}
510 not saved {'val_OrigRecLoss': 0.00136, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 5.94543, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.00014, 'val_kl_Loss_DTC': 0.00051}
511 not saved {'val_OrigRecLoss': 0.00137, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.08309, 'val_kl_Loss_FC': 0.00017, 'val_kl_Loss_TC': 0.0006, 'val_kl_Loss_DTC': 0.00099}
512 not saved {'val_OrigRecLoss': 0.00134, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.0975, 'val_kl_Loss_FC': 0.00021, 'val_kl_Loss_TC': 0.00046, 'val_kl_Loss_DTC': 0.00165}
513 not saved {'val_OrigRecLoss': 0.00133, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.03674, 'val_kl_Loss_FC': 0.00014, 'val_kl_Loss_TC': 0.00041, 'val_kl_Loss_DTC': 0.00109}
514 not saved {'val_OrigRecLoss': 0.00135, 'val_FeatRecLoss': 0.00047, 'val_kl_Loss_Z': 6.08287, 'val_kl_Loss_FC': 8e-05, 'val_kl_Loss_TC': 0.0001, 'val_kl_Loss_DTC': 0.00084}
